sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,confidence diff (enhanced - original)
πολῠχειρ,"with many hands, many handed",Sadness,0.2844659388065338,Fear,0.9999715089797974,0.7155055701732635
πολυωψ,nan,Fear,0.3638156354427337,Sadness,0.9932997226715088,0.629484087228775
πομπος,"a conductor, escort, guide",Fear,0.4341185986995697,Joy,0.6163185238838196,0.18219992518424988
ποντῐᾰς,nan,Disgust,0.3117101192474365,Joy,0.9999637603759766,0.68825364112854
ποντισμα,that which is cast into the sea,Disgust,0.3480735123157501,Fear,0.9438990950584412,0.595825582742691
ποντοθηρης,one who fishes in the sea,Disgust,0.6145482659339905,Fear,0.9938001036643982,0.3792518377304077
ποντομεδων,lord of the sea,Disgust,0.5294947028160095,Joy,0.999967098236084,0.47047239542007446
ποντοποσειδων,Sea-Poseidon,Disgust,0.7713601589202881,Joy,0.9999685287475586,0.2286083698272705
ποντος,the sea,Disgust,0.6262210011482239,Joy,0.7761046886444092,0.1498836874961853
πορευμα,a place in which one walks,Fear,0.6392691731452942,Trust,0.9774987697601318,0.33822959661483765
πορθητωρ,nan,Fear,0.8756259679794312,Disgust,0.9998666048049928,0.12424063682556163
πορθμευμ,"a passage, ferry",Disgust,0.6696150302886963,Trust,0.987420380115509,0.31780534982681274
πορφυρα,the purple-fish,Disgust,0.3174182474613189,Joy,0.9439274668693542,0.6265092194080353
πορφυρευς,a fisher for purple fish,Disgust,0.5663878321647644,Joy,0.9577533006668092,0.3913654685020448
πορφυρις,a purple garment,Disgust,0.3920567333698272,Joy,0.7056815028190613,0.31362476944923406
ποσαπους,of how many feet?,Disgust,0.559256911277771,Surprise,0.714792013168335,0.15553510189056396
ποτᾰμος,"a river, stream",Sadness,0.4625840783119201,Joy,0.999930500984192,0.537346422672272
ποτη,flight,Disgust,0.3293222486972809,Joy,0.9999693632125854,0.6706471145153046
ποτιδαιητας,a Potidaean,Disgust,0.5422501564025879,Joy,0.9999333620071412,0.45768320560455333
ποτνι,nan,Fear,0.431292861700058,Joy,0.8713217973709106,0.44002893567085266
ποτνι,"mistress, queen",Fear,0.431292861700058,Joy,0.8713217973709106,0.44002893567085266
ποτος,"drinking, a drinking-bout, carousal",Joy,0.8803700804710388,Disgust,0.9999589920043944,0.1195889115333556
πους,a foot,Sadness,0.7220767736434937,Disgust,0.9999687671661376,0.27789199352264393
πραγμᾰτεια,"the careful prosecution of an affair, diligent study, hard work",Joy,0.7351782917976379,Disgust,0.9633697867393494,0.22819149494171143
πραγμᾰτοδιφης,"one who hunts after lawsuits, a pettifogger",Surprise,0.3596290647983551,Disgust,0.999964475631714,0.6403354108333589
πραγος,state-affairs,Fear,0.9131233096122742,Trust,0.9999350309371948,0.08681172132492065
πραιτωριον,Castra Praetoriana,Disgust,0.4432915449142456,Trust,0.9893506169319152,0.5460590720176696
πρακτωρ,one who does,Surprise,0.4823660552501678,Fear,0.9999405145645142,0.5175744593143463
πραμνιος,Pramnian,Joy,0.9696655869483948,Disgust,0.7902716398239136,-0.1793939471244812
πραπις,"the midriff, diaphragm",Disgust,0.5796242356300354,Trust,0.9998072981834412,0.42018306255340576
πρεσβος,an object of reverence,Fear,0.6017599105834961,Joy,0.9999653100967408,0.39820539951324474
πρεσβῠς,an old man,Disgust,0.493362158536911,Joy,0.9125384092330932,0.41917625069618214
πρεσβῠτεριον,a council of elders,Joy,0.550274133682251,Trust,0.9996752738952636,0.4494011402130126
προᾰγορευσις,a stating beforehand,Disgust,0.6133309006690979,Fear,0.6741359233856201,0.06080502271652222
προᾰγων,"a preliminary contest, prelude",Trust,0.6457704305648804,Joy,0.9999536275863647,0.3541831970214844
προαναχωρησις,a former departure,Anticipation,0.9291922450065612,Trust,0.9999269247055054,0.0707346796989442
προαυλιον,a prelude on the flute,Joy,0.3302820920944214,Fear,0.9781572222709656,0.6478751301765442
προβακχηιος,leader of the Bacchanals,Fear,0.9370331168174744,Disgust,0.9999297857284546,0.06289666891098022
προβᾰσις,property in cattle,Trust,0.7474121451377869,Disgust,0.9398524761199952,0.19244033098220836
προβᾰτιον,a little sheep,Fear,0.7778613567352295,Trust,0.9496300220489502,0.1717686653137207
προβᾰτον,anything that walks forward;,Joy,0.8172670006752014,Disgust,0.5363233089447021,-0.28094369173049927
προβλημ,"anything projecting, a headland, promontory",Fear,0.4590100049972534,Trust,0.9998289346694946,0.5408189296722412
προβλης,"forestretching, jutting",Fear,0.8604486584663391,Trust,0.982093095779419,0.12164443731307983
προβολη,a putting forward,Anticipation,0.5081301331520081,Joy,0.9999330043792723,0.4918028712272643
προβολιον,a boar-spear,Fear,0.2946372330188751,Disgust,0.9999560117721558,0.7053187787532806
προγαστριδιον,a false paunch worn by actors,Trust,0.5440182685852051,Disgust,0.9998692274093628,0.4558509588241577
προγαστωρ,fat-paunch,Joy,0.5584686398506165,Trust,0.9922600388526917,0.4337913990020752
προγεννητωρ,forefathers,Anticipation,0.3656448125839233,Trust,0.9999102354049684,0.6342654228210451
προγονος,"a forefather, ancestor",Trust,0.350397378206253,Sadness,0.9649695754051208,0.6145721971988678
προγρᾰφη,a public notice,Anticipation,0.2982702255249023,Trust,0.9999462366104126,0.7016760110855103
προδῐαιτησις,preparation by diet,Fear,0.4869267344474792,Trust,0.9999462366104126,0.5130195021629333
προδιερευνητης,one sent before to search,Fear,0.8967329859733582,Disgust,0.6994304656982422,-0.19730252027511597
προδιηγησις,a detailing beforehand,Disgust,0.7723649740219116,Fear,0.959885597229004,0.1875206232070924
προδῐκος,"an advocate, defender, avenger",Sadness,0.7840564250946045,Trust,0.9999430179595948,0.21588659286499035
προδοκη,"a place where one lies in wait, lurking-place",Fear,0.4598262906074524,Trust,0.999934196472168,0.5401079058647156
προδομος,the chamber entered immediately from the,Fear,0.5019384026527405,Trust,0.5520092248916626,0.05007082223892212
προδοσια,"a giving up, betrayal, treason",Anticipation,0.926384210586548,Joy,0.9832163453102112,0.05683213472366322
προδρομη,"a running forward, a sally, sudden attack",Fear,0.8134471774101257,Trust,0.9994713664054872,0.18602418899536144
προεισφορα,money advanced to pay the,Fear,0.7756665349006653,Joy,0.8611566424369812,0.08549010753631592
προεκθεσις,"an introduction, preface",Fear,0.5883203148841858,Disgust,0.562498152256012,-0.025822162628173828
προεκπτωσις,a going beyond limits,Fear,0.3078464567661285,Sadness,0.9493629336357116,0.6415164768695831
προελᾰσις,a riding forward,Anticipation,0.2781375348567962,Joy,0.9999336004257202,0.721796065568924
προενοικησις,a dwelling in,Anticipation,0.5724195241928101,Joy,0.9493516683578492,0.3769321441650392
προυξερευνητας,an explorer sent before,Disgust,0.7476381063461304,Fear,0.9924598336219788,0.2448217272758484
προεσις,a throwing away,Anticipation,0.4500105082988739,Joy,0.9999384880065918,0.5499279797077179
προηγητης,"one who goes before to shew the way, a guide",Fear,0.4998664557933807,Joy,0.8686825037002563,0.36881604790687567
προηγορια,a speaking in behalf of,Disgust,0.638235867023468,Joy,0.7821267247200012,0.1438908576965332
προθεσις,a placing in public,Anticipation,0.7460345029830933,Fear,0.9371644854545592,0.19112998247146595
προθῠρον,"the front-door, the door leading from the",Joy,0.8669848442077637,Fear,0.9955726861953736,0.12858784198760997
προικτης,"one who asks a gift, a beggar",Disgust,0.4973843097686767,Trust,0.9985570311546326,0.5011727213859558
προκαλυμμα,"anything put before, a curtain",Trust,0.4052305519580841,Joy,0.9298847317695618,0.5246541798114777
προκας,nan,Trust,0.2467899918556213,Fear,0.8805891871452332,0.6337991952896118
προκατᾰγωγη,a coming into port before,Fear,0.8214975595474243,Disgust,0.999873161315918,0.17837560176849365
προκατασκευη,"previous preparation, a preface, introduction",Fear,0.3263637721538543,Trust,0.99989652633667,0.6735327541828158
προκοιτια,a watch kept before,Fear,0.596680760383606,Trust,0.7970221042633057,0.2003413438796997
προκομιον,the forelock,Fear,0.290815532207489,Trust,0.7419832944869995,0.4511677622795105
προμαντις,a prophet,Trust,0.8636621832847595,Fear,0.6747031807899475,-0.188959002494812
προμηθῐα,"foresight, forethought",Sadness,0.3082126677036285,Trust,0.998365581035614,0.6901529133319855
προμηθευς,Prometheus,Joy,0.2916665077209472,Fear,0.9999583959579468,0.7082918882369995
προμος,the foremost man,Trust,0.78602534532547,Fear,0.9974514842033386,0.21142613887786865
προνομη,"a foraging, a foraging expedition, foray",Anticipation,0.3209871649742126,Trust,0.9998888969421388,0.6789017319679262
προξενια,proxeny,Fear,0.3715722262859344,Joy,0.9999507665634156,0.6283785402774813
προοψις,a foreseeing,Joy,0.3033267259597778,Disgust,0.6772763133049011,0.37394958734512335
προπᾰτωρ,"the first founder of a family, forefather",Joy,0.473819375038147,Trust,0.9998366832733154,0.5260173082351685
προπηλᾰκῐσις,contumelious treatment,Disgust,0.5107523798942566,Trust,0.9059168696403505,0.39516448974609386
προπομπη,"an attending, escorting",Disgust,0.4770779311656952,Joy,0.9999388456344604,0.5228609144687653
προποτης,one who drinks healths,Disgust,0.4239093065261841,Joy,0.999963402748108,0.5760540962219239
προπου,"the projecting foot of a mountain, its lowest part",Fear,0.460244357585907,Joy,0.9999314546585084,0.5396870970726014
προπυλον,nan,Joy,0.4803148210048675,Fear,0.9999663829803468,0.5196515619754793
προρρησις,"a foretelling, prediction, a previous instruction",Anticipation,0.8511885404586792,Trust,0.99481862783432,0.14363008737564076
προσβᾰσις,"a means of approach, access",Joy,0.5049155354499817,Fear,0.6157270669937134,0.11081153154373169
προσδεγμα,a reception,Trust,0.6913307905197144,Joy,0.9994394183158876,0.3081086277961732
προσδοκιᾱ,"a looking for, expectation",Anticipation,0.9525673389434814,Joy,0.9243704080581664,-0.028196930885315052
προσεργον,"earnings, the interest of money",Joy,0.4037432372570038,Disgust,0.9999459981918336,0.5962027609348298
προσηγορημα,the object of one's address,Disgust,0.429843544960022,Joy,0.9969283938407898,0.5670848488807678
προσηγορια,"an appellation, name",Disgust,0.643510639667511,Trust,0.7518821954727173,0.1083715558052063
προσθεσις,"a putting to, application",Joy,0.3725473880767822,Fear,0.940751612186432,0.5682042241096498
προσθημα,nan,Fear,0.4663871824741363,Joy,0.9999653100967408,0.5335781276226046
προσκαταβλημα,that which is paid besides,Fear,0.331081748008728,Joy,0.7676389217376709,0.43655717372894287
προσκεφᾰλαιον,"a cushion for the head, pillow",Fear,0.6575998067855835,Joy,0.869066596031189,0.21146678924560547
προσκλῐσις,"inclination, proclivity",Joy,0.6931495070457458,Disgust,0.9825349450111388,0.28938543796539296
προσκομμα,"a stumble, stumbling",Trust,0.4860859513282776,Joy,0.9999555349349976,0.51386958360672
προσκοπη,an offence,Fear,0.8507671356201172,Joy,0.9998304843902588,0.1490633487701416
προσκοπη,a looking out for,Fear,0.8507671356201172,Joy,0.9998304843902588,0.1490633487701416
προσνευσις,"a nodding to, decision",Trust,0.4351142644882202,Joy,0.9995869994163512,0.564472734928131
προσομολογια,a further admission,Disgust,0.5222439169883728,Trust,0.9998302459716796,0.4775863289833068
προσορμῐσις,a coming to anchor,Joy,0.5637626051902771,Disgust,0.998875081539154,0.43511247634887695
προσοψις,"appearance, aspect, mien",Joy,0.5889745354652405,Disgust,0.5455713272094727,-0.04340320825576782
προσποιησις,"a taking something to oneself, acquisition",Trust,0.7445553541183472,Joy,0.9626289010047911,0.21807354688644398
προσρημα,"an address, salutation",Fear,0.6746434569358826,Joy,0.9672813415527344,0.2926378846168518
προστᾰσια,"a standing before, leadership",Trust,0.5185117721557617,Joy,0.9961344003677368,0.4776226282119751
προστᾰτεια,nan,Fear,0.618996262550354,Joy,0.9715165495872498,0.35252028703689575
προστατα,"one who stands before, a front-rank-man",Fear,0.4952685534954071,Joy,0.999945878982544,0.5046773254871368
προστατις,nan,Anger,0.3538406491279602,Joy,0.969980537891388,0.6161398887634278
προστερνιδιον,"a covering for the breast, of horses",Fear,0.3811868131160736,Joy,0.9613654017448424,0.5801785886287688
προστροπη,a turning oneself towards,Fear,0.5907960534095764,Joy,0.9996663331985474,0.40887027978897095
προσφαγιον,anything eaten with other food,Fear,0.690648078918457,Disgust,0.7606956958770752,0.07004761695861816
προσφαγμα,a victim sacrificed for,Fear,0.5636880993843079,Trust,0.9997254014015198,0.4360373020172119
προσφθεγμα,"an address, salutation",Fear,0.5572887659072876,Disgust,0.975943386554718,0.4186546206474304
προσφιλεια,"kindness, good-will",Disgust,0.7878137826919556,Joy,0.9999667406082152,0.21215295791625965
προσχισμα,the forepart,Joy,0.3797350823879242,Fear,0.9998353719711304,0.6201002895832062
προσχωμα,a deposit made by water,Fear,0.6474981904029846,Joy,0.9999567270278932,0.35245853662490856
προσχωρησις,"a going towards, approach",Trust,0.6217983365058899,Joy,0.5014703273773193,-0.12032800912857056
προσωπειον,a mask,Joy,0.8284513354301453,Disgust,0.9999656677246094,0.1715143322944641
προσωποληπτης,a respecter of persons,Joy,0.4021231830120086,Disgust,0.9999682903289796,0.597845107316971
προσωπον,"the face, visage, countenance",Sadness,0.4237514734268188,Disgust,0.999902844429016,0.5761513710021973
προταγμα,the van,Anticipation,0.8468155264854431,Joy,0.9349162578582764,0.08810073137283325
προτᾰμιειον,a room before a storeroom,Fear,0.7180837988853455,Disgust,0.9894830584526062,0.27139925956726074
προτᾰσις,"a proposition, the premiss",Anticipation,0.5408010482788086,Trust,0.8436785340309143,0.3028774857521057
προτεμενισμα,the precincts,Joy,0.4066086411476135,Trust,0.999933123588562,0.5933244824409485
προυπαρχη,a previous service,Sadness,0.4489555060863495,Trust,0.9998841285705566,0.5509286224842072
προφητις,nan,Trust,0.4287392795085907,Disgust,0.9997954964637756,0.5710562169551849
προφυλᾰκη,a guard in front;,Disgust,0.3939062356948852,Fear,0.9999810457229614,0.6060748100280762
προχῠσις,a pouring out,Anticipation,0.8013343811035156,Fear,0.9999840259552002,0.19864964485168457
πρῠλεες,"men-at-arms, foot-soldiers",Disgust,0.695772111415863,Fear,0.9999529123306274,0.3041808009147644
πρῠτᾰνις,"a prince, ruler, lord, chief",Disgust,0.3114685714244842,Fear,0.9999881982803344,0.6885196268558502
πρωρ,"the forepart of a ship, a ship's head, prow, bow",Joy,0.3521160781383514,Fear,0.9999878406524658,0.6478717625141144
πρωταγριον,the first fruits of the chase,Sadness,0.3804163038730621,Fear,0.9999444484710692,0.6195281445980072
πρωτομαντις,the first prophet,Trust,0.415753960609436,Joy,0.9999585151672364,0.5842045545578005
πρωτοστατης,"one who stands first, on the right, the right-hand man",Surprise,0.4180613458156585,Joy,0.9999645948410034,0.5819032490253448
πταρμος,a sneezing,Sadness,0.6733612418174744,Fear,0.8123440146446228,0.13898277282714844
πτερνᾰ,the heel,Fear,0.4392585158348083,Disgust,0.9995531439781188,0.5602946281433105
πτερνοφαγος,ham-eater,Disgust,0.6455940008163452,Fear,0.9820786118507384,0.3364846110343932
πτερωμα,that which is feathered,Fear,0.4356505870819092,Sadness,0.7761605381965637,0.34050995111465454
πτηνολετις,bird-killing,Fear,0.8381984829902649,Disgust,0.9999604225158693,0.16176193952560436
ψῑλον,the soft feathers,Joy,0.338967502117157,Disgust,0.999148964881897,0.66018146276474
πτιστης,one who shells,Trust,0.4395456910133362,Disgust,0.9999551773071288,0.5604094862937926
πτολεμᾱις,Acre,Disgust,0.525935709476471,Joy,0.9999603033065796,0.47402459383010864
πτολιπορθ,nan,Joy,0.847984790802002,Disgust,0.9148112535476683,0.06682646274566639
πτορθος,"a young branch, shoot, sucker, sapling",Joy,0.3479987680912018,Fear,0.995368242263794,0.6473694741725922
πτυξ,"a fold, leaf, plate",Fear,0.6203676462173462,Disgust,0.6728708148002625,0.05250316858291626
πτυον,a winnowing-shovel,Sadness,0.4167912900447845,Fear,0.9743239879608154,0.5575326979160309
πυᾰνος,bean.,Fear,0.7042744159698486,Joy,0.5766638517379761,-0.12761056423187256
πῠελος,an oblong trough,Disgust,0.6587592363357544,Joy,0.9958600401878356,0.3371008038520812
πῡθᾰγορης,Pythagoras,Disgust,0.6397809386253357,Fear,0.998569130897522,0.3587881922721863
πῡθᾱευς,a name of Apollo,Disgust,0.6908512115478516,Fear,0.9997759461402892,0.30892473459243763
πῡθιας,the Pythian priestess,Disgust,0.4691858291625976,Fear,0.9999806880950928,0.5307948589324951
πῡθιονικης,a conqueror in the Pythian games,Disgust,0.568031907081604,Fear,0.999660849571228,0.431628942489624
πῡθω,Pytho,Joy,0.7020894289016724,Fear,0.9999790191650392,0.2978895902633668
πυκτις,a writing tablet,Fear,0.6106338500976562,Disgust,0.9998225569725036,0.3891887068748473
πυκτις,the beaver,Fear,0.6106338500976562,Disgust,0.9998225569725036,0.3891887068748473
πῠλᾱγορας,one sent as a deputy to Pylae,Joy,0.3694775402545929,Disgust,0.9999582767486572,0.6304807364940643
πυλαι,nan,Fear,0.7680562138557434,Joy,0.7190344333648682,-0.049021780490875244
πῠλατις,at the gates,Fear,0.3308384418487549,Disgust,0.9999502897262572,0.6691118478775023
πῠλις,a postern,Anger,0.7289699912071228,Disgust,0.999970555305481,0.27100056409835815
πυλων,"a gateway, gate-house",Joy,0.6041591167449951,Fear,0.9999837875366212,0.3958246707916261
πῠλωρος,"a gate-keeper, warder, porter",Trust,0.6470513343811035,Disgust,0.6005187630653381,-0.04653257131576538
πῡρᾰμις,a pyramid,Disgust,0.6940449476242065,Fear,0.9999845027923584,0.30593955516815186
πῡρᾰμους,a cake of wheat and honey,Trust,0.3636698722839355,Fear,0.9999845027923584,0.6363146305084229
πυρπολημα,"a watchfire, beacon",Disgust,0.3728615045547485,Joy,0.9999040365219116,0.6270425319671631
πυστις,enquiry,Anger,0.5699188113212585,Disgust,0.99996817111969,0.4300493597984315
πῡτῑνη,a flask covered with plaited osier.,Trust,0.5507180094718933,Joy,0.9598115682601928,0.40909355878829945
πωλητηριον,"a place where wares are sold, an auction-room, shop",Joy,0.3726350367069244,Disgust,0.9998146891593932,0.6271796524524689
πωρος,"tufa, a porous stone;",Sadness,0.3328388929367065,Fear,0.9727741479873656,0.6399352550506592
ραβδος,"a rod, wand, stick, switch",Anger,0.5942449569702148,Disgust,0.9999573230743408,0.405712366104126
ρᾰκωμα,rags,Fear,0.6948134303092957,Disgust,0.9999490976333618,0.30513566732406616
ρᾰφευς,"a stitcher, patcher",Joy,0.4791167676448822,Fear,0.9992902278900146,0.5201734602451324
ρᾰφη,a seam,Surprise,0.4952540993690491,Fear,0.8431480526924133,0.34789395332336426
ρᾰχις,"the lower part of the back, the chine",Fear,0.6164463758468628,Disgust,0.999734342098236,0.3832879662513732
ραψωδος,one who stitches,Disgust,0.6155810356140137,Joy,0.9999662637710572,0.38438522815704357
ρεη,Rhea,Sadness,0.5454266667366028,Joy,0.9999704360961914,0.4545437693595886
ρεκτηρ,"a worker, doer",Sadness,0.4277187287807464,Joy,0.9998341798782348,0.5721154510974884
ρευμᾰτιον,a rivulet,Sadness,0.6730320453643799,Fear,0.9999467134475708,0.3269146680831909
ρητηρ,a speaker,Trust,0.9797815084457396,Joy,0.999925971031189,0.02014446258544933
ριγος,"frost, cold",Fear,0.4608506560325622,Sadness,0.8689993619918823,0.4081487059593201
ριζη,a root,Disgust,0.7178809642791748,Fear,0.9991150498390198,0.28123408555984497
ριζιον,a little root,Joy,0.7663094401359558,Fear,0.9995604157447816,0.2332509756088258
ριζοτομος,one who cuts roots,Fear,0.7406826615333557,Disgust,0.9999507665634156,0.2592681050300599
ρῑνη,a file,Disgust,0.2555789649486542,Fear,0.9972448348999025,0.7416658699512483
ριον,any jutting part,Fear,0.4998888671398163,Joy,0.9999234676361084,0.5000346004962921
ρῑψασπις,"throwing away his shield in battle, a recreant",Fear,0.6062570810317993,Disgust,0.9999090433120728,0.39365196228027344
ροδη,"a rose-tree, rose-bush",Disgust,0.3972590565681457,Joy,0.9991793036460876,0.6019202470779419
ροθος,"a rushing noise, dash of waves",Sadness,0.8456272482872009,Joy,0.9995948672294616,0.15396761894226063
ροιβδος,any rushing noise,Disgust,0.7918289303779602,Joy,0.9999709129333496,0.2081419825553894
ρυγχος,"a snout, muzzle",Sadness,0.4893405139446258,Disgust,0.9999512434005736,0.5106107294559479
ρυσμος,"measured motion, time, rhythm",Sadness,0.6081126928329468,Joy,0.9670347571372986,0.3589220643043518
ρῠκανη,a plane,Disgust,0.6436691284179688,Joy,0.9908977150917052,0.34722858667373646
ρυμα,that which is drawn,Fear,0.4466910660266876,Disgust,0.999561369419098,0.5528703033924104
ρυμα,"the force, swing, rush",Fear,0.4466910660266876,Disgust,0.999561369419098,0.5528703033924104
ρῡμος,the pole of a carriage,Joy,0.3079907298088074,Sadness,0.9646353721618652,0.6566446423530579
ρῡσοτης,"wrinkledness, wrinkles",Sadness,0.4194230139255523,Joy,0.9998878240585328,0.5804648101329806
ρῡτᾰγωγευς,the rope of a horse's halter,Disgust,0.4103798866271972,Fear,0.5590909719467163,0.1487110853195191
ρῡτηρ,one who draws,Disgust,0.7578666806221008,Fear,0.5398001074790955,-0.21806657314300537
ρῠτις,a fold,Sadness,0.5071436762809753,Joy,0.7922401428222656,0.2850964665412903
ρωθων,the nose,Fear,0.8874198794364929,Disgust,0.990913987159729,0.10349410772323608
ρωπηια,"brushes, brushwood",Fear,0.5899956822395325,Disgust,0.9999533891677856,0.4099577069282532
ρωπος,petty wares,Fear,0.5027189254760742,Disgust,0.9999656677246094,0.49724674224853516
σᾰβαζιος,Bacchus,Disgust,0.4382258057594299,Joy,0.9994309544563292,0.5612051486968994
σᾰγηνευς,one who fishes with a drag-net,Disgust,0.6519941091537476,Fear,0.9999878406524658,0.34799373149871826
σᾰγηνη,a large drag-net,Disgust,0.5203830003738403,Fear,0.9999884366989136,0.47960543632507324
σᾰγη,"pack, baggage",Disgust,0.5715547800064087,Fear,0.9999884366989136,0.4284336566925049
σακτωρ,a packer,Fear,0.3598829805850982,Disgust,0.9999643564224244,0.6400813758373263
σᾰλακων,a swaggerer,Disgust,0.5840355157852173,Joy,0.9659724235534668,0.3819369077682495
σαλασσα,nan,Fear,0.3571899831295013,Joy,0.999969244003296,0.6427792608737948
σαλος,"any unsteady, tossing motion",Anger,0.4262991845607757,Disgust,0.8469953536987305,0.42069616913795477
σαλπιγγολογχῠπηναδαι,lancer-whiskered-trumpeters,Disgust,0.8618611097335815,Fear,0.9755747318267822,0.11371362209320068
σαλπικτης,a trumpeter,Disgust,0.7813722491264343,Fear,0.9439530968666076,0.16258084774017323
σαλπιγξ,"a war-trumpet, trump",Disgust,0.4228698015213012,Fear,0.9999853372573853,0.577115535736084
σαμαινα,a ship of Samian build,Joy,0.4542799293994903,Disgust,0.9986780285835266,0.5443980991840363
σαμαρειτης,a Samaritan,Disgust,0.831486701965332,Joy,0.9999657869338988,0.16847908496856678
σαμβυκη,a triangular musical instrument with four strings,Anger,0.6831124424934387,Disgust,0.9999628067016602,0.31685036420822144
σαμβυκιστης,a player on the sambuca,Anger,0.5420804619789124,Disgust,0.9999685287475586,0.45788806676864624
σανδαλιον,nan,Joy,0.4151834547519684,Disgust,0.9909310340881348,0.5757475793361664
σᾰνιδιον,a small trencher,Fear,0.370195984840393,Disgust,0.9999260902404784,0.6297301054000854
σαπφειρος,the sapphire,Disgust,0.3115681111812591,Joy,0.9999696016311646,0.6884014904499054
σαρδιον,"the Sardian stone, carnelian",Disgust,0.308241069316864,Anger,0.5302264094352722,0.2219853401184082
σαρδονιον,the rope sustaining the upper-edge of a hunting-net,Joy,0.6716432571411133,Fear,0.992724359035492,0.3210811018943788
σαρῑσα,the sarissa,Joy,0.5300083756446838,Disgust,0.999810755252838,0.4698023796081542
σᾰρον,"a broom, besom",Joy,0.8348499536514282,Disgust,0.9963527917861938,0.16150283813476562
σατον,sextarii,Fear,0.388561338186264,Joy,0.9960595369338988,0.6074981987476349
σᾰτρᾰπηιη,"a satrapy, the office",Anger,0.6492540836334229,Disgust,0.9999489784240724,0.3506948947906495
σατρα,gold,Fear,0.2799793183803558,Disgust,0.9999423027038574,0.7199629843235016
τιτῠρος,a Satyr,Sadness,0.6335271000862122,Disgust,0.9989023208618164,0.36537522077560425
σαυρη,a lizard,Fear,0.5295141339302063,Disgust,0.999962568283081,0.47044843435287476
σᾰφηγορις,speaking clearly,Disgust,0.6502493619918823,Joy,0.6884325742721558,0.03818321228027344
σᾰφηνεια,"distinctness, perspicuity",Fear,0.7629351019859314,Trust,0.5728073120117188,-0.19012778997421265
σαωτης,nan,Sadness,0.531094491481781,Joy,0.99985933303833,0.46876484155654896
σεβος,nan,Fear,0.4430999159812927,Joy,0.9999679327011108,0.5568680167198181
σεισμος,"a shaking, shock",Surprise,0.5823004245758057,Fear,0.9946962594985962,0.4123958349227905
σελευκις,"a cup, named after Seleucus",Anger,0.4841800928115845,Fear,0.999930500984192,0.5157504081726075
σεληναιη,nan,Joy,0.3876934349536896,Fear,0.9999693632125854,0.6122759282588959
σελῑνον,parsley,Joy,0.5190697312355042,Fear,0.9976123571395874,0.47854262590408325
σελλοι,the Selli,Disgust,0.5709570050239563,Fear,0.999870777130127,0.42891377210617065
σεμνολογος,a grave,Joy,0.3691582679748535,Disgust,0.9999614953994752,0.6308032274246217
σεμνομαντις,a grave and reverend seer,Joy,0.6265901327133179,Disgust,0.9995747208595276,0.3729845881462097
σεμνοτης,"gravity, solemnity, dignity, majesty",Joy,0.7739600539207458,Disgust,0.9869741201400756,0.21301406621932972
σερφος,gnat,Fear,0.5786364674568176,Disgust,0.9993029832839966,0.42066651582717896
σευτλον,nan,Anger,0.439857006072998,Joy,0.9795517921447754,0.5396947860717773
σηκις,"a housekeeper, porteress",Fear,0.8113637566566467,Disgust,0.9999234676361084,0.18855971097946167
σηκιτης,"kept in the fold, sucking",Fear,0.8753198981285095,Disgust,0.984456479549408,0.10913658142089844
σηκοκορος,cleaning a byre,Fear,0.6499619483947754,Disgust,0.999843955039978,0.34988200664520264
σημαντηριον,a mark,Trust,0.8230087757110596,Fear,0.9999313354492188,0.17692255973815918
σημαντρις,used for sealing,Trust,0.334990382194519,Disgust,0.9999502897262572,0.6649599075317383
σημᾰτουργος,one who makes devices for shields,Surprise,0.5283653140068054,Fear,0.969113290309906,0.4407479763031006
σηπεδων,"rottenness, putrefaction",Fear,0.7516679167747498,Disgust,0.987633228302002,0.2359653115272522
σηπια,the cuttle-fish,Fear,0.675296425819397,Disgust,0.9994996786117554,0.3242032527923584
σησαμ,a sesame pudding,Trust,0.9271344542503356,Joy,0.999969720840454,0.07283526659011841
σησᾰμη,sesame,Trust,0.9000280499458313,Joy,0.9999669790267944,0.09993892908096313
σησᾰμον,the seed,Trust,0.902315616607666,Joy,0.9999406337738036,0.09762501716613758
σης,a moth,Trust,0.3704526424407959,Disgust,0.9999608993530272,0.6295082569122313
σηστος,Sestos,Trust,0.8973192572593689,Joy,0.9999175071716307,0.10259824991226185
σθενος,"strength, might",Trust,0.8624134659767151,Joy,0.999936580657959,0.1375231146812439
σιγας,silent,Joy,0.6243032813072205,Disgust,0.9999659061431884,0.3756626248359679
σῑγη,silence,Fear,0.5922998189926147,Joy,0.999350130558014,0.4070503115653993
σικλος,shekel,Joy,0.7293832302093506,Disgust,0.9999167919158936,0.27053356170654297
σῐδηροκμης,slain by iron,Fear,0.5405905842781067,Disgust,0.991135597229004,0.45054501295089733
σιδηρος,iron,Disgust,0.5017247200012207,Fear,0.9195306897163392,0.4178059697151185
σῐδηροτεκτων,a worker in iron,Fear,0.9070351123809814,Disgust,0.9992988109588624,0.09226369857788097
σῐδηροχαρμης,fighting,Trust,0.7017330527305603,Joy,0.9979507327079772,0.2962176799774169
σῐδονες,men of Sidon,Disgust,0.4750016033649444,Joy,0.5680112838745117,0.09300968050956732
σῑθωνια,Sithonia,Anticipation,0.588497519493103,Joy,0.9999618530273438,0.4114643335342407
